Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1;AdminRegion2
26-5-2020;896;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
27-5-2020;898;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
28-5-2020;900;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
29-5-2020;902;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
30-5-2020;904;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
31-5-2020;906;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
1-6-2020;908;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
2-6-2020;910;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
3-6-2020;912;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
4-6-2020;914;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
5-6-2020;916;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
6-6-2020;918;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
7-6-2020;920;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
8-6-2020;922;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
9-6-2020;924;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
10-6-2020;926;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
11-6-2020;928;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
12-6-2020;930;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
13-6-2020;932;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
14-6-2020;934;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
15-6-2020;936;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
16-6-2020;939;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
17-6-2020;942;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
18-6-2020;945;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
19-6-2020;948;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
20-6-2020;951;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
21-6-2020;954;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
22-6-2020;957;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
23-6-2020;960;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
24-6-2020;963;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
25-6-2020;966;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
26-6-2020;969;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
27-6-2020;972;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
28-6-2020;975;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
29-6-2020;978;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
30-6-2020;981;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
1-7-2020;984;3;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
2-7-2020;985;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
3-7-2020;986;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
4-7-2020;987;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
5-7-2020;988;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
6-7-2020;989;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
7-7-2020;990;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
8-7-2020;991;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
9-7-2020;992;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
10-7-2020;993;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
11-7-2020;994;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
12-7-2020;995;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
13-7-2020;996;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
14-7-2020;997;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
15-7-2020;998;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
16-7-2020;999;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
17-7-2020;1000;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
18-7-2020;1001;1;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
19-7-2020;1003;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
20-7-2020;1005;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
21-7-2020;1007;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
22-7-2020;1009;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
23-7-2020;1011;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
24-7-2020;1013;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
25-7-2020;1015;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
26-7-2020;1017;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
27-7-2020;1019;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
28-7-2020;1021;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
29-7-2020;1023;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
30-7-2020;1025;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
31-7-2020;1027;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
1-8-2020;1029;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
2-8-2020;1031;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
3-8-2020;1033;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
4-8-2020;1035;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
5-8-2020;1037;2;93;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
8-4-2020;81;;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
10-4-2020;120;39;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
12-4-2020;160;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
14-4-2020;200;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
16-4-2020;240;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
18-4-2020;280;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
20-4-2020;320;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
22-4-2020;360;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
24-4-2020;400;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
26-4-2020;440;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
28-4-2020;480;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
29-4-2020;520;40;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
30-4-2020;523;3;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
1-5-2020;526;3;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
2-5-2020;530;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
3-5-2020;534;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
4-5-2020;538;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
5-5-2020;542;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
6-5-2020;546;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
7-5-2020;550;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
8-5-2020;554;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
9-5-2020;558;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
10-5-2020;562;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
11-5-2020;566;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
12-5-2020;570;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
13-5-2020;574;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
14-5-2020;578;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
15-5-2020;582;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
16-5-2020;586;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
17-5-2020;590;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
18-5-2020;594;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
19-5-2020;598;4;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
20-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
21-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
22-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
23-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
24-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
25-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
26-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
27-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
28-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
29-5-2020;598;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
30-5-2020;599;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
31-5-2020;600;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
1-6-2020;601;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
2-6-2020;602;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
3-6-2020;603;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
4-6-2020;604;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
5-6-2020;605;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
6-6-2020;606;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
7-6-2020;607;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
8-6-2020;608;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
9-6-2020;609;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
10-6-2020;610;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
11-6-2020;611;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
12-6-2020;612;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
13-6-2020;613;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
14-6-2020;614;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
15-6-2020;615;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
16-6-2020;616;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
17-6-2020;617;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
18-6-2020;618;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
19-6-2020;619;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
20-6-2020;620;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
21-6-2020;621;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
22-6-2020;622;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
23-6-2020;623;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
24-6-2020;624;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
25-6-2020;625;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
26-6-2020;626;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
27-6-2020;627;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
28-6-2020;628;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
29-6-2020;629;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
30-6-2020;630;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
1-7-2020;631;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
2-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
3-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
4-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
5-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
6-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
7-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
8-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
9-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
10-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
11-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
12-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
13-7-2020;631;0;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
14-7-2020;632;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
15-7-2020;633;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
16-7-2020;634;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
17-7-2020;635;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
18-7-2020;636;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
19-7-2020;637;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
20-7-2020;638;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
21-7-2020;639;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
22-7-2020;640;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
23-7-2020;641;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
24-7-2020;642;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
25-7-2020;643;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
26-7-2020;644;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
27-7-2020;645;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
28-7-2020;646;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
29-7-2020;647;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
30-7-2020;648;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
31-7-2020;649;1;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
1-8-2020;651;2;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
2-8-2020;653;2;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
3-8-2020;655;2;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
4-8-2020;657;2;;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
5-8-2020;659;2;69;;;;53.06741;5.80652;NL;NLD;Netherlands;Friesland;
8-4-2020;926;;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
10-4-2020;1289;363;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
12-4-2020;1652;363;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
14-4-2020;2015;363;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
16-4-2020;2378;363;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
18-4-2020;2742;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
20-4-2020;3106;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
22-4-2020;3470;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
24-4-2020;3834;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
26-4-2020;4198;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
28-4-2020;4562;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
29-4-2020;4926;364;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
30-4-2020;4958;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
1-5-2020;4990;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
2-5-2020;5022;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
3-5-2020;5054;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
4-5-2020;5086;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
5-5-2020;5118;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
6-5-2020;5150;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
7-5-2020;5182;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
8-5-2020;5214;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
9-5-2020;5246;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
10-5-2020;5278;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
11-5-2020;5310;32;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
12-5-2020;5343;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
13-5-2020;5376;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
14-5-2020;5409;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
15-5-2020;5442;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
16-5-2020;5475;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
17-5-2020;5508;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
18-5-2020;5541;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
19-5-2020;5574;33;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
20-5-2020;5594;20;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
21-5-2020;5614;20;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
22-5-2020;5634;20;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
23-5-2020;5654;20;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
24-5-2020;5674;20;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
25-5-2020;5695;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
26-5-2020;5716;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
27-5-2020;5737;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
28-5-2020;5758;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
29-5-2020;5779;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
30-5-2020;5800;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
31-5-2020;5821;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
1-6-2020;5842;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
2-6-2020;5863;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
3-6-2020;5884;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
4-6-2020;5905;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
5-6-2020;5926;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
6-6-2020;5947;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
7-6-2020;5968;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
8-6-2020;5989;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
9-6-2020;6010;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
10-6-2020;6031;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
11-6-2020;6052;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
12-6-2020;6073;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
13-6-2020;6094;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
14-6-2020;6115;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
15-6-2020;6136;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
16-6-2020;6157;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
17-6-2020;6178;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
18-6-2020;6199;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
19-6-2020;6220;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
20-6-2020;6241;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
21-6-2020;6262;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
22-6-2020;6283;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
23-6-2020;6304;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
24-6-2020;6325;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
25-6-2020;6346;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
26-6-2020;6367;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
27-6-2020;6388;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
28-6-2020;6409;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
29-6-2020;6430;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
30-6-2020;6451;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
1-7-2020;6472;21;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
2-7-2020;6479;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
3-7-2020;6486;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
4-7-2020;6493;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
5-7-2020;6500;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
6-7-2020;6507;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
7-7-2020;6514;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
8-7-2020;6521;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
9-7-2020;6528;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
10-7-2020;6535;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
11-7-2020;6542;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
12-7-2020;6549;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
13-7-2020;6556;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
14-7-2020;6563;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
15-7-2020;6570;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
16-7-2020;6577;7;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
17-7-2020;6585;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
18-7-2020;6593;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
19-7-2020;6601;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
20-7-2020;6609;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
21-7-2020;6617;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
22-7-2020;6625;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
23-7-2020;6633;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
24-7-2020;6641;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
25-7-2020;6649;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
26-7-2020;6657;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
27-7-2020;6665;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
28-7-2020;6673;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
29-7-2020;6681;8;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
30-7-2020;6698;17;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
31-7-2020;6715;17;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
1-8-2020;6733;18;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
2-8-2020;6751;18;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
3-8-2020;6769;18;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
4-8-2020;6787;18;;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
5-8-2020;6805;18;686;;;;52.06172;5.93912;NL;NLD;Netherlands;Gelderland;
8-4-2020;120;;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
10-4-2020;139;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
12-4-2020;158;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
14-4-2020;177;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
16-4-2020;196;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
18-4-2020;215;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
20-4-2020;234;19;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
22-4-2020;254;20;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
24-4-2020;274;20;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
26-4-2020;294;20;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
28-4-2020;314;20;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
29-4-2020;334;20;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
30-4-2020;334;0;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
1-5-2020;334;0;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
2-5-2020;334;0;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
3-5-2020;334;0;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
4-5-2020;334;0;;;;;53.21801;6.75363;NL;NLD;Netherlands;Groningen;
